openTime,open,high,low,close,volume,MA20,isValidChange,ChangeRate,MaxValidChangeRate
2023/2/7 4:00,22877.99,22986.71,22861.45,22910.91,36499.34993,23124.345999999998,,0.14389375989760575,
2023/2/7 8:00,22910.91,23064.56,22862.85,22977.24,44279.99243,23106.0365,,0.2895127255966775,
2023/2/7 12:00,22977.24,23042.0,22876.35,22904.89,52432.35114,23084.822,,-0.31487680852879707,
2023/2/7 16:00,22904.89,23350.25,22769.05,23091.9,97115.49334,23071.229,,0.8164632093845553,
2023/2/7 20:00,23092.87,23309.29,23029.11,23240.46,44182.16924,23062.179500000002,,0.6391150168861651,
2023/2/8 0:00,23242.42,23452.0,23225.19,23255.34,40305.77589,23053.652000000002,,0.05558801536157548,
2023/2/8 4:00,23255.34,23287.3,23183.17,23232.68,31403.38319,23048.944,,-0.09743998582691052,
2023/2/8 8:00,23233.23,23239.44,23132.21,23159.07,34433.80696,23039.671000000002,,-0.3191979763468095,
2023/2/8 12:00,23159.07,23199.58,22857.0,22872.28,65167.42448,23014.415,-1,-1.238348517449107,-1.9310726269878076
2023/2/8 16:00,22871.28,23042.95,22665.85,22874.89,73007.67562,22990.343,,0.015783987603669676,
2023/2/8 20:00,22873.9,22980.3,22778.93,22963.0,35738.24103,22983.685,,0.38952692807085165,
2023/2/9 0:00,22961.85,23011.39,22424.48,22518.44,65154.16827,22965.017,,-1.9310726269878076,
2023/2/9 4:00,22519.56,22737.48,22353.71,22676.41,55075.60069,22952.192,,0.6965056155626421,
2023/2/9 8:00,22676.41,22770.0,22663.32,22685.79,41696.32449,22941.7075,,0.04136457225813529,
2023/2/9 12:00,22685.79,22831.41,22556.32,22610.94,74349.41042,22928.27,,-0.32994222374447696,
2023/2/9 16:00,22610.94,22623.41,21881.0,22032.71,93051.2266,22885.994,,-2.5573019078375316,
2023/2/9 20:00,22030.99,22084.46,21688.0,21796.35,73567.96503,22823.742,,-1.0650451931574707,
2023/2/10 0:00,21797.83,21938.16,21756.0,21825.59,44103.28784,22763.469999999998,,0.12735212633550402,
2023/2/10 4:00,21825.59,21926.2,21622.4,21911.71,57049.51366,22720.929500000002,,0.3945826894026644,
2023/2/10 8:00,21910.61,21926.91,21713.96,21733.52,53475.20812,22663.706,,-0.8082385656994494,
2023/2/10 12:00,21732.63,21901.24,21520.0,21654.09,79689.38726,22600.864999999998,,-0.3613920634548183,
2023/2/10 16:00,21652.75,21799.0,21558.13,21771.09,59831.97353,22540.557500000003,,0.5465356594427966,
2023/2/10 20:00,21772.26,21790.92,21451.0,21625.19,44442.57206,22476.5725,,-0.6754925763333697,
2023/2/11 0:00,21625.19,21725.95,21599.78,21678.56,33397.4464,22405.9055,,0.2467955194844652,
2023/2/11 4:00,21678.56,21715.38,21640.03,21692.63,26123.14402,22328.514,,0.06490283487463977,
2023/2/11 8:00,21692.63,21705.0,21658.01,21697.44,26681.07439,22250.619,,0.02217342940896365,
2023/2/11 12:00,21697.44,21777.54,21662.11,21735.78,33330.44499,22175.773999999998,,0.1767028737030735,
2023/2/11 16:00,21735.78,21737.89,21618.23,21662.63,26494.56227,22100.951999999997,,-0.3365418678326603,
2023/2/11 20:00,21662.36,21906.32,21645.21,21862.55,30994.91226,22050.4655,,0.9241375362610476,
2023/2/12 0:00,21862.02,21890.16,21766.0,21781.38,25750.93181,21995.79,,-0.3688588703148173,
2023/2/12 4:00,21781.38,21817.15,21761.04,21798.42,24728.18422,21937.560999999998,,0.07823195775473012,
2023/2/12 8:00,21798.42,21960.0,21798.01,21888.31,32585.21424,21906.0545,,0.4123693368602085,
2023/2/12 12:00,21888.31,21995.6,21756.04,21945.3,41637.6802,21869.499,,0.2603672919471533,
2023/2/12 16:00,21944.14,22090.0,21914.07,21997.18,38167.26838,21835.0685,,0.24170461909193466,
2023/2/12 20:00,21997.18,22028.78,21630.0,21783.54,41566.37278,21793.698500000002,,-0.9712154012468844,
2023/2/13 0:00,21782.37,21876.43,21622.47,21808.6,45008.5028,21782.493,,0.12041848522451673,
2023/2/13 4:00,21808.6,21894.99,21792.86,21867.69,29927.77153,21786.06,,0.27094815806608474,
2023/2/13 8:00,21867.74,21874.97,21433.0,21603.11,71030.04136,21774.935999999998,,-1.210138770627422,
2023/2/13 12:00,21602.8,21701.34,21556.0,21563.02,51668.73309,21757.5015,,-0.1841427963041774,
2023/2/13 16:00,21561.84,21678.0,21351.07,21607.81,62803.51308,21751.216,,0.21320072869477355,
2023/2/13 20:00,21607.81,21845.79,21559.95,21773.97,35292.20605,21757.21,,0.7689812155882518,
2023/2/14 0:00,21774.63,21816.62,21677.47,21700.42,31230.75357,21753.676499999998,,-0.3408094649599225,
2023/2/14 4:00,21700.42,21789.46,21684.59,21768.48,31733.58592,21760.841,1,0.3136344826505723,1.0620908664495445
2023/2/14 8:00,21767.56,21875.42,21666.39,21809.81,44954.45087,21767.4035,,0.19409616879429756,
2023/2/14 12:00,21809.81,22319.08,21532.77,22041.45,136833.5663,21784.8445,,1.0620908664495445,
2023/2/14 16:00,22040.52,22245.0,21917.31,22208.65,77894.26418,21810.405000000002,,0.7628222927589776,
2023/2/14 20:00,22207.96,22285.0,22122.7,22199.84,39311.78022,21833.608,,-0.036563466432751955,
2023/2/15 0:00,22199.84,22200.88,22047.28,22099.49,36360.45775,21855.451,,-0.4520302849029477,
2023/2/15 4:00,22099.13,22199.29,22072.55,22109.89,32290.25159,21867.818,,0.04868969954925103,
2023/2/15 8:00,22109.89,22500.0,22089.11,22445.13,49264.71292,21901.0055,,1.5162445403391949,
2023/2/15 12:00,22444.28,22916.98,22443.24,22809.46,100777.7292,21951.557500000003,,1.6270515249319661,
2023/2/15 16:00,22809.46,23353.87,22745.03,23318.9,70218.08957,22023.087,,2.2334592752305507,
2023/2/15 20:00,23320.18,24380.0,23296.3,24324.05,86757.92005,22142.024500000003,,4.304726635900748,
2023/2/16 0:00,24322.87,24905.0,24278.58,24732.42,58850.15163,22278.7865,,1.6838062284590565,
2023/2/16 4:00,24731.6,24756.35,24430.12,24612.95,48051.21682,22420.257,,-0.47975060246808865,
2023/2/16 8:00,24611.51,24664.49,24509.07,24568.55,39484.86925,22558.254500000003,,-0.17455247565061685,
2023/2/16 12:00,24567.93,25091.0,24283.35,25072.67,101794.4763,22718.5035,,2.0544669412522665,
2023/2/16 16:00,25072.67,25250.0,24606.14,24872.58,108806.0922,22881.977,,-0.7980402565821532,
2023/2/16 20:00,24872.58,24879.81,23505.25,23517.72,93093.87748,22979.712,,-5.447203305809049,
2023/2/17 0:00,23517.72,23914.58,23339.37,23838.64,69235.79241,23091.2535,,1.3645880638088992,
2023/2/17 4:00,23838.64,23883.12,23612.0,23637.04,43781.38344,23184.407,,-0.8456858277149978,
2023/2/17 8:00,23635.84,23861.78,23532.69,23789.82,58228.45005,23288.877,,0.6514682786818643,
2023/2/17 12:00,23789.12,24280.0,23710.0,24130.5,118441.1066,23406.978,,1.4350257596750153,
2023/2/17 16:00,24130.5,24560.64,23917.65,24524.49,115198.9262,23542.712000000003,,1.6327469385217945,
2023/2/17 20:00,24524.49,25021.11,24051.73,24569.97,91927.55504,23669.138,,0.18544728147251813,
2023/2/18 0:00,24568.24,24787.5,24503.49,24609.68,37989.15667,23789.1895,,0.1686730510610393,
2023/2/18 4:00,24609.68,24676.9,24430.0,24519.01,31352.25067,23905.148,,-0.36843225917607175,
2023/2/18 8:00,24519.01,24607.82,24436.46,24519.42,33957.71014,24026.1445,,0.0016721719188493114,
2023/2/18 12:00,24519.93,24734.32,24488.43,24668.26,45000.52343,24154.063000000002,,0.6049364741253263,
2023/2/18 16:00,24667.02,24877.0,24567.9,24608.34,45513.45782,24262.2235,,-0.23788848430009094,
2023/2/18 20:00,24608.34,24666.0,24514.03,24631.95,23104.1534,24353.347999999998,,0.09594308271098571,
2023/2/19 0:00,24632.05,24770.67,24622.18,24681.69,24556.3165,24421.487499999996,,0.2015260605593096,
2023/2/19 4:00,24682.1,24850.0,24563.23,24582.62,38276.37482,24434.415999999997,,-0.4030451217684053,
2023/2/19 8:00,24582.62,24706.77,24560.47,24669.43,30376.46031,24431.2665,,0.35313567064861806,
2023/2/19 12:00,24669.43,25046.0,24656.44,24922.21,59494.57652,24446.729499999998,,1.0246689931627881,
2023/2/19 16:00,24922.21,25192.0,24277.53,24523.79,99703.62008,24444.4915,,-1.5986543729468543,
2023/2/19 20:00,24523.04,24580.28,24192.57,24271.76,47988.64719,24404.446,,-1.0246690459258005,
2023/2/20 0:00,24272.51,24480.44,23840.83,24418.95,63390.50289,24381.764499999997,1,0.6033162618946385,1.5767038788098855
2023/2/20 4:00,24417.86,24555.0,24402.87,24503.65,38007.57091,24431.061,1,0.3513411904237344,1.5767038788098855
2023/2/20 8:00,24503.65,24983.71,24373.33,24890.0,79645.74015,24483.629,,1.5767038788098855,
2023/2/20 12:00,24889.0,25121.23,24720.0,24942.87,80964.87642,24548.9205,,0.2164409980312547,
2023/2/20 16:00,24942.87,24957.32,24622.0,24872.19,56462.35763,24603.039,,-0.2833675515287547,
2023/2/20 20:00,24872.18,24887.2,24655.0,24842.2,28467.52197,24638.624000000003,,-0.12053627788155105,
2023/2/21 0:00,24843.89,25093.23,24781.5,24926.56,47489.89991,24658.7275,,0.3327578732638161,
2023/2/21 4:00,24926.56,25050.0,24854.18,24999.95,37867.03335,24680.2265,,0.29442490259385734,
2023/2/21 8:00,24999.77,25250.0,24555.55,24572.83,86178.83261,24678.384,-1,-1.7077757115365406,-1.7077757115365406
2023/2/21 12:00,24572.83,24790.0,24408.0,24558.09,79603.75437,24680.338,,-0.05998495085833256,
2023/2/21 16:00,24556.81,24745.78,24279.35,24602.88,75522.89551,24684.511000000002,,0.18760580059054782,
2023/2/21 20:00,24602.88,24639.56,24148.34,24452.16,49338.41293,24673.706,,-0.6126112064929031,
2023/2/22 0:00,24450.67,24476.05,23855.55,24201.85,66953.18365,24653.3815,,-1.017640825384334,
2023/2/22 4:00,24202.67,24221.6,23931.0,24060.95,53259.16489,24624.8315,,-0.5855552300634498,
2023/2/22 8:00,24059.73,24216.55,23860.61,24160.87,58413.62449,24598.790500000003,,0.4203704696602971,
2023/2/22 12:00,24160.87,24235.37,23627.08,23713.61,86251.40733,24555.340000000004,,-1.85117506116294,
2023/2/22 16:00,23714.94,23972.97,23574.69,23791.67,74769.74135,24511.451999999997,,0.32355131406615223,
2023/2/22 20:00,23791.68,24218.92,23735.19,24182.21,39778.63194,24474.452,,1.641456172914224,
2023/2/23 0:00,24182.21,24599.59,24124.33,24454.85,58028.05449,24471.004999999997,,1.127440378691606,
2023/2/23 4:00,24454.85,24526.08,24311.35,24376.27,40892.96719,24476.2305,,-0.3213268533644578,
2023/2/23 8:00,24377.12,24494.28,23647.46,23780.2,72957.69926,24444.292999999998,,-2.4486895908950617,
2023/2/23 12:00,23780.21,24228.44,23608.0,23950.92,114931.1652,24416.6565,,0.7178658220427789,
2023/2/23 16:00,23951.83,24056.0,23725.1,23971.5,72622.39716,24370.7315,,0.08212316136177591,
2023/2/23 20:00,23971.51,24069.87,23756.77,23940.2,38968.17107,24320.598,,-0.1306133823025653,
2023/2/24 0:00,23940.2,24132.35,23890.0,23954.05,37762.53136,24274.691,,0.057852482435395466,
2023/2/24 4:00,23954.5,23986.12,23766.6,23830.32,37287.85119,24224.097,,-0.5183994656536363,
2023/2/24 8:00,23831.22,23973.79,23754.03,23883.72,38332.75164,24171.954999999998,,0.22029925450732274,
2023/2/24 12:00,23883.72,24027.44,23322.01,23351.31,88325.951,24089.522999999997,,-2.2291753545930026,
2023/2/24 16:00,23349.25,23353.1,22841.19,23182.27,94448.70234,24019.995000000003,,-0.7151407432786903,
2023/2/24 20:00,23182.27,23332.79,22974.3,23185.29,47424.787,23951.355,,0.013027197077768643,
2023/2/25 0:00,23184.04,23219.13,23045.33,23077.64,26711.13207,23875.093,,-0.4589364062518933,
2023/2/25 4:00,23077.12,23129.65,23023.23,23117.16,24808.07053,23808.343,,0.1735051860890825,
2023/2/25 8:00,23117.1,23158.16,22906.5,22983.85,35506.74408,23747.443,,-0.5764131314048908,
2023/2/25 12:00,22983.85,23086.0,22858.35,23006.18,33363.06698,23694.7045,,0.0971551763520983,
2023/2/25 16:00,23006.18,23086.29,22912.1,22983.05,31984.90521,23635.813499999997,,-0.10053820321322801,
2023/2/25 20:00,22983.78,23185.99,22722.0,23157.07,38937.89123,23607.9865,,0.7539664928919476,
2023/2/26 0:00,23157.07,23250.0,23059.18,23214.53,25544.02597,23579.1295,,0.24813156414001913,
2023/2/26 4:00,23214.53,23227.17,23090.0,23154.57,22591.59482,23527.747499999998,,-0.2582865128003846,
2023/2/26 8:00,23154.57,23293.97,23112.35,23253.44,27886.07588,23467.677,,0.42699993996864977,
2023/2/26 12:00,23253.44,23331.26,23126.47,23247.23,35538.36772,23411.225,,-0.02670572612051863,
2023/2/26 16:00,23247.96,23544.93,23137.0,23499.33,42223.44384,23397.1815,,1.0812561618309848,
2023/2/26 20:00,23499.33,23689.99,23323.42,23554.85,48540.228,23377.378,,0.2362620551309199,
2023/2/27 0:00,23554.85,23644.65,23432.76,23551.62,30792.51063,23356.384,,-0.013712674884363786,
2023/2/27 4:00,23551.99,23561.34,23346.16,23423.31,30283.95062,23330.5395,,-0.5463657211131641,
2023/2/27 8:00,23423.88,23455.31,23332.65,23428.87,28495.85395,23304.2805,,0.021303046292919715,
2023/2/27 12:00,23428.87,23897.99,23379.25,23559.4,83616.02692,23290.7345,,0.5571331438520187,
2023/2/27 16:00,23557.66,23618.3,23150.0,23276.35,71456.59915,23260.366,,-1.1941338825672894,
2023/2/27 20:00,23276.34,23582.98,23106.77,23492.09,39061.14463,23267.405,,0.926906893437714,
2023/2/28 0:00,23492.09,23549.99,23349.57,23467.52,25897.10942,23281.6675,,-0.10458839549822817,
2023/2/28 4:00,23467.01,23470.44,23212.8,23236.68,29133.3021,23284.237,,-0.9815055262685708,
2023/2/28 8:00,23235.63,23421.98,23200.0,23392.69,33078.50122,23299.9895,,0.6759446591290947,
2023/2/28 12:00,23391.96,23579.12,23315.42,23518.3,68386.6113,23320.0465,,0.5401001027703543,
2023/2/28 16:00,23519.08,23600.0,23205.06,23264.36,54116.84831,23334.072,,-1.0830355609148026,
2023/2/28 20:00,23263.38,23343.55,23020.97,23141.57,53528.62659,23340.841500000002,,-0.5236126478611505,
2023/3/1 0:00,23141.57,23498.0,23020.03,23441.14,47163.64208,23363.746,,1.294510268750131,
2023/3/1 4:00,23440.37,23847.0,23425.44,23716.06,49437.13297,23391.695499999998,,1.1761333118888582,
2023/3/1 8:00,23716.06,24000.0,23673.44,23739.17,45593.75366,23417.9275,,0.09744451650062001,
2023/3/1 12:00,23739.87,23888.0,23550.8,23711.09,71527.84275,23445.7535,,-0.12123065543323884,
2023/3/1 16:00,23711.09,23746.24,23328.16,23355.14,59540.49755,23450.8385,,-1.5011962756667903,
2023/3/1 20:00,23354.03,23674.6,23300.0,23628.97,42024.54836,23469.925499999998,,1.1772700471824449,
2023/3/2 0:00,23629.76,23796.93,23423.17,23494.29,38918.66091,23469.6735,,-0.5733024795850552,
2023/3/2 4:00,23494.29,23546.82,23335.41,23391.87,27953.94328,23461.5245,,-0.4359357103364344,
2023/3/2 8:00,23391.87,23468.5,23337.37,23414.73,32030.91052,23454.68,,0.09772626130360926,
2023/3/2 12:00,23414.73,23434.26,23195.9,23361.11,63610.81714,23451.57,,-0.22900114585988812,
2023/3/2 16:00,23361.1,23507.97,23231.29,23463.99,46562.98279,23453.326,,0.4404330275543663,
2023/3/2 20:00,23463.4,23567.52,23386.44,23465.32,30238.13755,23448.621999999996,,0.008182957286660304,
2023/3/3 0:00,23465.32,23476.95,21971.13,22319.69,105002.3076,23400.788999999997,-1,-4.882226195935112,-4.882226195935112
2023/3/3 4:00,22319.69,22411.36,22251.08,22360.78,39524.68367,23344.2235,,0.18409753898911743,
2023/3/3 8:00,22360.78,22479.97,22300.14,22342.92,34119.07106,23287.9935,,-0.07987199015419222,
2023/3/3 12:00,22343.06,22498.99,22172.65,22336.33,63808.35172,23242.976000000002,,-0.030121209896941434,
2023/3/3 16:00,22335.84,22448.25,22229.25,22358.48,42253.91274,23191.2655,,0.1013617576057109,
2023/3/3 20:00,22357.83,22378.22,22147.0,22354.34,35245.87103,23133.0675,,-0.015609743879444474,
2023/3/4 0:00,22354.34,22392.17,22323.05,22346.66,17092.81805,23087.1825,,-0.03435574479049836,
2023/3/4 4:00,22346.65,22410.0,22269.94,22359.09,20708.89441,23048.0585,,0.05566829927527701,
2023/3/4 8:00,22359.44,22376.97,22322.3,22349.46,15610.44674,22993.4745,,-0.04463439155899953,
2023/3/4 12:00,22349.46,22398.0,22307.98,22317.87,19247.99791,22923.565000000002,,-0.14134569694301405,
2023/3/4 16:00,22317.38,22347.93,22227.2,22250.78,18483.98314,22849.1455,,-0.2984221266116461,
2023/3/4 20:00,22250.67,22359.0,22157.08,22346.57,30113.24107,22780.9195,,0.4309982575805648,
2023/3/5 0:00,22346.57,22662.09,22189.22,22387.02,47822.67957,22732.5135,,0.18101211953333657,
2023/3/5 4:00,22387.02,22470.93,22365.26,22375.7,19299.91498,22669.85,,-0.05056501490595759,
2023/3/5 8:00,22375.7,22448.8,22316.63,22389.77,20090.00817,22614.624,,0.06288071434636551,
2023/3/5 12:00,22390.12,22494.96,22388.57,22436.18,22428.03796,22566.8395,,0.2057157353332689,
2023/3/5 16:00,22436.7,22460.07,22374.6,22403.45,16269.59179,22516.2755,,-0.1481946988639149,
2023/3/5 20:00,22403.45,22560.0,22331.0,22430.24,28931.52539,22469.732,,0.11957979686164798,
2023/3/6 0:00,22430.24,22508.0,22258.0,22387.19,38270.80221,22415.892,,-0.1919283966645159,
2023/3/6 4:00,22387.19,22436.0,22313.94,22392.74,20841.04209,22362.263,,0.024790963046290804,
2023/3/6 8:00,22392.74,22450.0,22355.0,22379.57,28144.14141,22365.257,,-0.05881370479897454,
2023/3/6 12:00,22379.95,22602.19,22357.08,22553.42,44162.64438,22374.889,,0.7751134385912279,
2023/3/6 16:00,22554.43,22586.98,22358.0,22393.35,45283.05605,22377.4105,,-0.7141834220594435,
2023/3/6 20:00,22393.35,22450.0,22320.01,22410.0,27050.14343,22381.094,,0.07435243052067447,
2023/3/7 0:00,22409.41,22557.91,22377.69,22460.54,28066.33637,22386.197,,0.22816307970625294,
2023/3/7 4:00,22460.99,22479.85,22408.09,22419.71,21032.34041,22389.4655,,-0.18378530955226136,
2023/3/7 8:00,22420.29,22432.6,22321.0,22351.02,35538.29626,22389.683500000003,-1,-0.3089612132581712,-0.8834789745354091
2023/3/7 12:00,22351.02,22489.88,21927.0,22320.9,97281.67866,22387.773999999998,,-0.13475895059822318,
2023/3/7 16:00,22321.98,22394.08,22054.92,22124.77,62136.24828,22376.539500000003,,-0.8834789745354091,
2023/3/7 20:00,22125.99,22230.51,21943.0,22197.96,48464.90914,22370.544,,0.3252735809787382,
2023/3/8 0:00,22198.56,22287.0,22084.3,22152.52,30155.52102,22365.631,,-0.2074008404148777,
2023/3/8 4:00,22152.52,22167.73,21840.13,21971.03,47071.5731,22346.854,,-0.8192747371405221,
2023/3/8 8:00,21971.83,22144.2,21944.55,22072.45,41053.20652,22331.1255,,0.4579500205490347,
2023/3/8 12:00,22071.98,22229.04,21876.66,22140.8,81155.91342,22319.380500000003,,0.31179803533710937,
2023/3/8 16:00,22139.97,22218.3,21944.25,21997.25,47324.56273,22299.754500000003,,-0.6446259863947473,
2023/3/8 20:00,21997.25,22133.75,21580.0,21705.44,54699.79593,22263.217500000002,,-1.3265749127731934,
2023/3/9 0:00,21704.37,21806.68,21629.43,21769.66,35431.65786,22231.528,,0.3008149971641696,
2023/3/9 4:00,21770.37,21774.69,21665.67,21688.54,27862.16425,22194.443,,-0.3758778560033574,
2023/3/9 8:00,21688.54,21700.0,21527.0,21669.38,52297.6602,22158.552499999998,,-0.0883415850029548,
2023/3/9 12:00,21669.38,21834.99,21552.84,21648.57,71861.08871,22121.344,,-0.09603412741851086,
2023/3/9 16:00,21647.42,21675.22,20766.2,20854.93,127310.4887,22045.112,,-3.6608981578405095,
2023/3/9 20:00,20856.3,20867.3,20042.72,20362.22,128895.2261,21935.552000000003,,-2.368972444776869,
2023/3/10 0:00,20362.21,20367.78,19776.22,20052.07,111144.4226,21818.488,,-1.523115614660685,
2023/3/10 4:00,20052.07,20065.0,19776.55,19953.58,83995.86888,21695.666999999998,,-0.49117123568787646,
2023/3/10 8:00,19953.58,19977.0,19549.09,19760.78,96978.28705,21560.679,,-0.9662426491887817,
2023/3/10 12:00,19761.12,20321.19,19657.11,20004.96,152618.4872,21439.9415,,1.2339381573514059,
2023/3/10 16:00,20004.96,20307.73,19824.06,20024.32,109663.7652,21323.6065,,0.096775999552114,
2023/3/10 20:00,20022.72,20240.4,19850.0,20150.69,64055.63618,21215.095999999998,,0.6391239551868952,
2023/3/11 0:00,20150.69,20686.51,20135.05,20393.88,98589.40007,21128.551499999998,,1.206856936412611,
2023/3/11 4:00,20393.89,20435.43,19823.82,19850.81,76336.21941,21011.194,,-2.662954443708376,
2023/3/11 8:00,19850.81,20208.36,19765.03,20086.07,81791.94176,20907.8715,,1.1851405559773047,
2023/3/11 12:00,20086.07,20205.46,20030.0,20061.98,50101.82477,20812.419,,-0.11993386461363596,
2023/3/11 16:00,20062.77,20331.44,19992.24,20220.96,62707.52998,20719.8445,,0.7884753700510881,
2023/3/11 20:00,20220.98,20529.91,20214.63,20455.73,58304.90534,20635.590999999997,,1.1609229621907544,
2023/3/12 0:00,20455.73,20502.46,20303.53,20376.46,51370.51344,20554.551499999998,,-0.3875197805211568,
2023/3/12 4:00,20376.47,20440.8,20270.6,20346.71,35988.61581,20486.614999999998,,-0.14605081253034521,
2023/3/12 8:00,20346.71,20497.34,20333.8,20445.43,39710.54197,20420.4035,,0.48518900598672304,
2023/3/12 12:00,20445.56,20466.0,20284.39,20358.96,49787.13406,20353.9245,,-0.42356384466848634,
2023/3/12 16:00,20359.59,21331.75,20341.85,20779.54,124989.6899,20309.432500000003,,2.062664326737428,
2023/3/12 20:00,20779.54,22150.0,20755.76,21997.11,129098.4477,20326.8595,,5.859465608959581,
2023/3/13 0:00,21998.05,22600.0,21860.74,22231.62,111447.4173,20395.694,,1.061775930139261,
2023/3/13 4:00,22232.76,22506.0,22222.88,22458.72,68170.49795,20500.519,,1.0163380524955192,
2023/3/13 8:00,22458.87,22539.64,21813.88,22106.64,112208.0504,20603.247499999998,,-1.5683335804517307,
2023/3/13 12:00,22106.63,24500.0,21959.0,23981.72,216519.7795,20804.6545,,8.48202552808818,
2023/3/13 16:00,23981.72,24393.83,23755.0,24279.91,122447.5649,21030.610999999997,,1.2434053937749197,
2023/3/13 20:00,24277.25,24311.99,23938.0,24113.48,57096.00248,21236.037,,-0.6745821705506202,
2023/3/14 0:00,24112.27,24496.41,23986.02,24374.2,70241.14758,21453.531,,1.0862934099526933,
2023/3/14 4:00,24375.68,24820.0,24139.06,24247.64,78968.84513,21658.3785,,-0.5252776537926362,
2023/3/14 8:00,24246.75,24820.0,24118.28,24743.04,90925.96183,21875.8365,,2.0468310185901237,
2023/3/14 12:00,24743.05,26386.87,24458.04,25894.67,210348.0151,22178.0295,,4.654317070854236,
2023/3/14 16:00,25894.67,26001.81,24212.49,25054.15,144791.9702,22426.433500000003,,-3.245918947798898,
2023/3/14 20:00,25048.39,25167.9,23976.42,24670.41,104084.9943,22656.855,,-1.5089991811848968,
2023/3/15 0:00,24670.41,25074.24,24284.6,24717.65,74592.62791,22881.6895,,0.19148445445374276,
2023/3/15 4:00,24716.87,24918.59,24599.0,24871.28,49951.0718,23102.467,,0.6247150225736506,
2023/3/15 8:00,24872.54,24922.22,24255.0,24754.5,92660.51407,23321.369,,-0.47457959661538734,
2023/3/15 12:00,24753.27,25196.97,24371.6,24471.01,172954.8877,23527.584,,-1.1402937874470809,
2023/3/15 16:00,24471.01,24523.0,23896.95,24366.71,137774.3795,23723.647999999997,,-0.42621861541472655,
2023/3/15 20:00,24369.97,24633.02,24223.0,24285.66,53517.24888,23919.983,,-0.34595857114309664,
